Token ID	Source Token	Source Lemma	Source POS	Translated Token	Translated Lemma	Synset ID	Link in Dictionary?	same_meaning	translation_equivalents
d007.s021.t002	machinery	machinery	N	مشینری	مشینری	bn:00052571n	FALSE		
wf	","	","	 	 	 	 			
wf	''	''	 	 	 	 			
wf	explained	explain	 	 	 	 			
wf	Anbar	anbar	 	 	 	 			
wf	.	.	 	 	 	 			
wf	The	the	 	 	 	 			
d007.s022.t000	researchers	researcher	N	محققین	محقق	bn:00047356n	TRUE		
wf	collected	collect	 	 	 	 			
wf	the	the	 	 	 	 			
d007.s022.t001	bacteria	bacterium	N	بیکٹیریا	بیکٹیریا	bn:00007854n	FALSE		
wf	known	know	 	 	 	 			
wf	as	as	 	 	 	 			
wf	GFAJ-1	gfaj-1	 	 	 	 			
wf	and	and	 	 	 	 			
wf	exposed	expose	 	 	 	 			
wf	it	it	 	 	 	 			
wf	to	to	 	 	 	 			
wf	increasing	increase	 	 	 	 			
d007.s022.t002	concentrations	concentration	N	حراستی	حراستی	bn:00021538n	FALSE		
wf	of	of	 	 	 	 			
d007.s022.t003	arsenic	arsenic	N	آرسینک	آرسینک	bn:00005917n	FALSE		
wf	","	","	 	 	 	 			
wf	which	which	 	 	 	 			
wf	it	it	 	 	 	 			
wf	was	be	 	 	 	 			
wf	able	able	 	 	 	 			
wf	to	to	 	 	 	 			
wf	adapt	adapt	 	 	 	 			
wf	to	to	 	 	 	 			
wf	and	and	 	 	 	 			
wf	grow	grow	 	 	 	 			
wf	.	.	 	 	 	 			
wf	The	the	 	 	 	 			
d007.s023.t000	microbe	microbe	N	میکروب	میکروب	bn:00013701n	TRUE		
wf	does	do	 	 	 	 			
wf	grow	grow	 	 	 	 			
wf	better	better	 	 	 	 			
wf	on	on	 	 	 	 			
d007.s023.t001	phosphorus	phosphorus	N	فاسفورس	فاسفورس	bn:00006845n	FALSE		
wf	","	","	 	 	 	 			
wf	but	but	 	 	 	 			
wf	showing	show	 	 	 	 			
wf	that	that	 	 	 	 			
wf	it	it	 	 	 	 			
wf	can	can	 	 	 	 			
wf	live	live	 	 	 	 			
wf	with	with	 	 	 	 			
d007.s023.t002	arsenic	arsenic	N	آرسینک	آرسینک	bn:00005917n	FALSE		
wf	instead	instead	 	 	 	 			
wf	raises	raise	 	 	 	 			
wf	the	the	 	 	 	 			
d007.s023.t003	possibility	possibility	N	امکان	امکان	bn:00063739n	TRUE		
wf	that	that	 	 	 	 			
wf	a	a	 	 	 	 			
d007.s023.t004	life form	life_form	N	زندگی	زندگی	bn:00051067n	TRUE		
wf	using	use	 	 	 	 			
d007.s023.t005	arsenic	arsenic	N	استعمال	استعمال	bn:00005917n	FALSE		
wf	could	could	 	 	 	 			
wf	occur	occur	 	 	 	 			
wf	naturally	naturally	 	 	 	 			
wf	","	","	 	 	 	 			
wf	either	either	 	 	 	 			
wf	elsewhere	elsewhere	 	 	 	 			
wf	on	on	 	 	 	 			
d007.s023.t006	Earth	earth	N	پر	پر	bn:00029424n	FALSE		
wf	or	or	 	 	 	 			
wf	on	on	 	 	 	 			
wf	another	another	 	 	 	 			
d007.s023.t007	planet	planet	N	دوسرے	دوسرا	bn:00062777n	FALSE		
wf	or	or	 	 	 	 			
d007.s023.t008	moon	moon	N	یا	یا	bn:00055813n	FALSE		
wf	where	where	 	 	 	 			
d007.s023.t009	arsenic	arsenic	N	جہاں	جہاں	bn:00005917n	FALSE		
wf	is	be	 	 	 	 			
wf	more	more	 	 	 	 			
wf	common	common	 	 	 	 			
wf	.	.	 	 	 	 			
wf	Jamie	jamie	 	 	 	 			
wf	S.	s.	 	 	 	 			
wf	Foster	foster	 	 	 	 			
wf	","	","	 	 	 	 			
wf	an	a	 	 	 	 			
wf	of	of	 	 	 	 			
wf	at	at	 	 	 	 			
wf	the	the	 	 	 	 			
wf	University	university	 	 	 	 			
wf	of	of	 	 	 	 			
wf	Florida	florida	 	 	 	 			
wf	","	","	 	 	 	 			
wf	said	say	 	 	 	 			
wf	the	the	 	 	 	 			
d007.s024.t002	idea	idea	N	یہ	یہ	bn:00045800n	FALSE		
wf	that	that	 	 	 	 			
d007.s024.t003	arsenic	arsenic	N	کہ	کہ	bn:00005917n	FALSE		
wf	could	could	 	 	 	 			
wf	be	be	 	 	 	 			
wf	substituted	substitute	 	 	 	 			
wf	for	for	 	 	 	 			
wf	is	be	 	 	 	 			
wf	n't	n't	 	 	 	 			
wf	new	new	 	 	 	 			
wf	","	","	 	 	 	 			
wf	but	but	 	 	 	 			
wf	there	there	 	 	 	 			
wf	has	have	 	 	 	 			
wf	never	never	 	 	 	 			
wf	been	be	 	 	 	 			
wf	where	where	 	 	 	 			
wf	it	it	 	 	 	 			
wf	was	be	 	 	 	 			
wf	shown	show	 	 	 	 			
wf	to	to	 	 	 	 			
wf	work	work	 	 	 	 			
wf	.	.	 	 	 	 			
d007.s025.t000	Arsenic	arsenic	N	ارسنک	ارسنک	bn:00005917n	FALSE		
wf	was	be	 	 	 	 			
wf	more	more	 	 	 	 			
wf	common	common	 	 	 	 			
wf	in	in	 	 	 	 			
wf	the	the	 	 	 	 			
wf	early	early	 	 	 	 			
d007.s025.t001	times	time	N	اوقات	وقت	bn:00077267n	TRUE		
wf	on	on	 	 	 	 			
d007.s025.t002	Earth	earth	N	زمین	زمین	bn:00029424n	TRUE		
wf	","	","	 	 	 	 			
wf	she	she	 	 	 	 			
wf	said	say	 	 	 	 			
wf	","	","	 	 	 	 			
wf	so	so	 	 	 	 			
d007.s025.t003	researchers	researcher	N	محققین	محقق	bn:00047356n	TRUE		
wf	have	have	 	 	 	 			
wf	speculated	speculate	 	 	 	 			
wf	that	that	 	 	 	 			
wf	early	early	 	 	 	 			
d007.s025.t004	life forms	life_form	N	زندگی	زندگی	bn:00051067n	TRUE		
wf	might	might	 	 	 	 			
wf	have	have	 	 	 	 			
wf	used	use	 	 	 	 			
wf	it	it	 	 	 	 			
wf	.	.	 	 	 	 			
wf	``	``	 	 	 	 			
wf	It	it	 	 	 	 			
wf	does	do	 	 	 	 			
wf	suggest	suggest	 	 	 	 			
wf	that	that	 	 	 	 			
wf	that	that	 	 	 	 			
wf	there	there	 	 	 	 			
wf	could	could	 	 	 	 			
wf	be	be	 	 	 	 			
wf	other	other	 	 	 	 			
d007.s026.t000	ways	way	N	طریقے	طریقہ	bn:00001965n	TRUE		
wf	to	to	 	 	 	 			
wf	form	form	 	 	 	 			
d007.s026.t001	life	life	N	زندگی	زندگی	bn:00051054n	TRUE		
wf	","	","	 	 	 	 			
wf	not	not	 	 	 	 			
wf	just	just	 	 	 	 			
wf	how	how	 	 	 	 			
d007.s026.t002	life	life	N	زندگی	زندگی	bn:00051054n	TRUE		
wf	formed	form	 	 	 	 			
wf	on	on	 	 	 	 			
wf	early	early	 	 	 	 			
d007.s026.t003	Earth	earth	N	زمین	زمین	bn:00029424n	TRUE		
wf	","	","	 	 	 	 			
wf	''	''	 	 	 	 			
wf	said	say	 	 	 	 			
wf	Foster	foster	 	 	 	 			
wf	","	","	 	 	 	 			
wf	who	who	 	 	 	 			
wf	was	be	 	 	 	 			
wf	not	not	 	 	 	 			
d007.s026.t004	part	part	N	حصہ	حصہ	bn:00021395n	TRUE		
wf	of	of	 	 	 	 			
wf	Wolfe-Simon	wolfe-simon	 	 	 	 			
wf	's	's	 	 	 	 			
d007.s026.t005	research	research	N	تحقیقی	تحقیقی	bn:00067280n	FALSE		
d007.s026.t006	team	team	N	ٹیم	ٹیم	bn:00073699n	FALSE		
wf	.	.	 	 	 	 			
wf	The	the	 	 	 	 			
d007.s027.t000	research	research	N	تحقیق	تحقیق	bn:00067280n	TRUE		
wf	was	be	 	 	 	 			
wf	supported	support	 	 	 	 			
wf	by	by	 	 	 	 			
wf	","	","	 	 	 	 			
wf	the	the	 	 	 	 			
d007.s027.t002	Department of Energy	department_of_energy	N	محکمہ	محکمہ	bn:00026317n	FALSE		
wf	and	and	 	 	 	 			
wf	the	the	 	 	 	 			
d007.s027.t003	National Institutes of Health	national_institutes_of_health	N	اور	اور	bn:00056932n	FALSE		
wf	.	.	 	 	 	 			
wf	The	the	 	 	 	 			
wf	democratic	democratic	 	 	 	 			
d008.s000.t000	routine	routine	N	معمول	معمول	bn:00055504n	TRUE	1	
d008.s001.t000	Support	support	N	حمایت	حمایت	bn:00075331n	TRUE		
wf	for	for	 	 	 	 			
d008.s001.t001	democracy	democracy	N	جمہوریت	جمہوریت	bn:00021207n	TRUE		
wf	in	in	 	 	 	 			
d008.s001.t002	Latin America	latin_america	N	لاطینی	لاطینی	bn:00050165n	FALSE		
wf	continues	continue	 	 	 	 			
wf	to	to	 	 	 	 			
wf	edge	edge	 	 	 	 			
wf	up	up	 	 	 	 			
wf	","	","	 	 	 	 			
wf	as	as	 	 	 	 			
wf	does	do	 	 	 	 			
wf	for	for	 	 	 	 			
wf	.	.	 	 	 	 			
d008.s002.t000	Crime	crime	N	جرائم	جرم	bn:00023807n	TRUE		
wf	has	have	 	 	 	 			
wf	become	become	 	 	 	 			
wf	a	a	 	 	 	 			
wf	bigger	bigger	 	 	 	 			
d008.s002.t001	worry	worry	N	پریشانی	پریشانی	bn:00021558n	TRUE		
wf	than	than	 	 	 	 			
d008.s002.t002	unemployment	unemployment	N	روزگاری	روزگاری	bn:00079045n	TRUE		
wf	.	.	 	 	 	 			
wf	And	and	 	 	 	 			
d008.s003.t000	Brazil	brazil	N	برازیل	برازیل	bn:00012786n	TRUE		
wf	is	be	 	 	 	 			
wf	seen	see	 	 	 	 			
wf	as	as	 	 	 	 			
wf	more	more	 	 	 	 			
wf	influential	influential	 	 	 	 			
wf	than	than	 	 	 	 			
wf	the	the	 	 	 	 			
wf	across	across	 	 	 	 			
wf	much	much	 	 	 	 			
wf	of	of	 	 	 	 			
wf	the	the	 	 	 	 			
wf	.	.	 	 	 	 			
wf	Those	those	 	 	 	 			
wf	are	be	 	 	 	 			
wf	some	some	 	 	 	 			
wf	of	of	 	 	 	 			
wf	the	the	 	 	 	 			
d008.s004.t000	findings	finding	N	نتائج	نتیجہ	bn:00034551n	TRUE		
wf	of	of	 	 	 	 			
wf	the	the	 	 	 	 			
wf	latest	latest	 	 	 	 			
wf	Latinobarómetro	latinobarómetro	 	 	 	 			
d008.s004.t001	poll	poll	N	سروے	سروے	bn:00015387n	FALSE		
wf	taken	take	 	 	 	 			
wf	in	in	 	 	 	 			
wf	18	18	 	 	 	 			
d008.s004.t002	countries	country	N	ممالک	مُلک	bn:00023236n	TRUE		
wf	and	and	 	 	 	 			
wf	published	publish	 	 	 	 			
wf	exclusively	exclusively	 	 	 	 			
wf	by	by	 	 	 	 			
wf	The	the	 	 	 	 			
wf	Economist	economist	 	 	 	 			
wf	.	.	 	 	 	 			
wf	Because	because	 	 	 	 			
wf	the	the	 	 	 	 			
d008.s005.t000	poll	poll	N	سروے	سروے	bn:00015387n	FALSE		
wf	has	have	 	 	 	 			
wf	been	be	 	 	 	 			
wf	taken	take	 	 	 	 			
wf	regularly	regularly	 	 	 	 			
wf	since	since	 	 	 	 			
wf	1995	1995	 	 	 	 			
wf	","	","	 	 	 	 			
wf	it	it	 	 	 	 			
wf	tracks	track	 	 	 	 			
d008.s005.t001	changes	change	N	تبدیلیوں	تبدیلی	bn:00017651n	TRUE		
wf	in	in	 	 	 	 			
d008.s005.t002	attitude	attitude	N	رویے	رویہ	bn:00007047n	TRUE		
wf	across	across	 	 	 	 			
wf	the	the	 	 	 	 			
d008.s005.t003	region	region	N	خطے	خطہ	bn:00066884n	TRUE		
wf	.	.	 	 	 	 			
wf	Two	two	 	 	 	 			
wf	related	related	 	 	 	 			
d008.s006.t000	things	thing	N	چیزیں	چیز	bn:00076918n	TRUE		
wf	stand	stand	 	 	 	 			
wf	out	out	 	 	 	 			
wf	in	in	 	 	 	 			
wf	the	the	 	 	 	 			
d008.s006.t001	results	result	N	نتائج	نتیجہ	bn:00021961n	TRUE		
wf	of	of	 	 	 	 			
wf	this	this	 	 	 	 			
d008.s006.t002	year	year	N	سال	سال	bn:00078738n	TRUE		
wf	's	's	 	 	 	 			
d008.s006.t003	poll	poll	N	سروے	سروے	bn:00015387n	FALSE		
wf	","	","	 	 	 	 			
wf	taken	take	 	 	 	 			
wf	in	in	 	 	 	 			
wf	September	september	 	 	 	 			
wf	and	and	 	 	 	 			
wf	early	early	 	 	 	 			
d008.s006.t004	October	october	N	اکتوبر	اکتوبر	bn:00058593n	TRUE		
wf	.	.	 	 	 	 			
wf	The	the	 	 	 	 			
wf	first	first	 	 	 	 			
wf	is	be	 	 	 	 			
d008.s007.t000	Latin America	latin_america	N	لاطینی	لاطینی	bn:00050165n	FALSE		
wf	's	's	 	 	 	 			
wf	fairly	fairly	 	 	 	 			
wf	sunny	sunny	 	 	 	 			
d008.s007.t001	mood	mood	N	دھوپ	دھوپ	bn:00019781n	FALSE		
wf	.	.	 	 	 	 			
wf	The	the	 	 	 	 			
d008.s008.t000	second	second	N	دوسرا	دوسرا	bn:00070104n	TRUE		
wf	is	be	 	 	 	 			
wf	the	the	 	 	 	 			
wf	increasing	increase	 	 	 	 			
d008.s008.t001	stability	stability	N	استحکام	استحکام	bn:00022028n	TRUE		
wf	of	of	 	 	 	 			
d008.s008.t002	attitudes	attitude	N	رویوں	رویہ	bn:00007047n	TRUE		
wf	towards	towards	 	 	 	 			
d008.s008.t003	democracy	democracy	N	جمہوریت	جمہوریت	bn:00021207n	TRUE		
wf	and	and	 	 	 	 			
wf	its	its	 	 	 	 			
wf	core	core	 	 	 	 			
d008.s008.t004	institutions	institution	N	اداروں	ادارہ	bn:00031641n	TRUE		
wf	.	.	 	 	 	 			
d008.s009.t000	Support	support	N	حمایت	حمایت	bn:00075331n	TRUE		
wf	for	for	 	 	 	 			
d008.s009.t001	democracy	democracy	N	جمہوریت	جمہوریت	bn:00021207n	TRUE		
wf	has	have	 	 	 	 			
wf	risen	rise	 	 	 	 			
wf	noticeably	noticeably	 	 	 	 			
wf	in	in	 	 	 	 			
wf	several	several	 	 	 	 			
d008.s009.t002	countries	country	N	ممالک	مُلک	bn:00023236n	TRUE		
wf	on	on	 	 	 	 			
wf	the	the	 	 	 	 			
wf	Pacific	pacific	 	 	 	 			
wf	rim	rim	 	 	 	 			
wf	of	of	 	 	 	 			
wf	(	(	 	 	 	 			
wf	see	see	 	 	 	 			
d008.s009.t004	table	table	N	کریں	کرنا	bn:00075812n	FALSE		
wf	1	1	 	 	 	 			
wf	)	)	 	 	 	 			
wf	.	.	 	 	 	 			
wf	For	for	 	 	 	 			
d008.s010.t000	example	example	N	مثال	مثال	bn:00032099n	TRUE		
wf	in	in	 	 	 	 			
d008.s010.t001	Peru	peru	N	پیرو	پیرو	bn:00061757n	FALSE		
wf	","	","	 	 	 	 			
wf	where	where	 	 	 	 			
d008.s010.t002	economic growth	economic_growth	N	اقتصادی	اقتصادی	bn:00029670n	TRUE		
wf	has	have	 	 	 	 			
wf	averaged	average	 	 	 	 			
wf	6	6	 	 	 	 			
wf	%	%	 	 	 	 			
wf	a	a	 	 	 	 			
d008.s010.t003	year	year	N	سے	سے	bn:00078738n	FALSE		
wf	since	since	 	 	 	 			
wf	2002	2002	 	 	 	 			
wf	","	","	 	 	 	 			
wf	for	for	 	 	 	 			
d008.s010.t005	democracy	democracy	N	پر	پر	bn:00021207n	FALSE		
wf	has	have	 	 	 	 			
wf	risen	rise	 	 	 	 			
wf	from	from	 	 	 	 			
wf	a	a	 	 	 	 			
wf	of	of	 	 	 	 			
wf	40	40	 	 	 	 			
wf	%	%	 	 	 	 			
wf	in	in	 	 	 	 			
wf	2005	2005	 	 	 	 			
wf	to	to	 	 	 	 			
wf	61	61	 	 	 	 			
wf	%	%	 	 	 	 			
wf	this	this	 	 	 	 			
d008.s010.t007	year	year	N	اس	یہ	bn:00078738n	FALSE		
wf	.	.	 	 	 	 			
wf	It	it	 	 	 	 			
wf	also	also	 	 	 	 			
wf	rose	rise	 	 	 	 			
wf	in	in	 	 	 	 			
wf	","	","	 	 	 	 			
wf	where	where	 	 	 	 			
wf	the	the	 	 	 	 			
d008.s011.t001	economy	economy	N	معیشت	معیشت	bn:00029678n	TRUE		
wf	has	have	 	 	 	 			
wf	recovered	recover	 	 	 	 			
wf	after	after	 	 	 	 			
wf	suffering	suffer	 	 	 	 			
wf	a	a	 	 	 	 			
wf	big	big	 	 	 	 			
d008.s011.t002	drop	drop	N	کمی	کمی	bn:00027260n	FALSE		
wf	in	in	 	 	 	 			
d008.s011.t003	output	output	N	پیداوار	پیداوار	bn:00059790n	FALSE		
wf	last	last	 	 	 	 			
d008.s011.t004	year	year	N	سال	سال	bn:00078738n	TRUE		
wf	.	.	 	 	 	 			
wf	But	but	 	 	 	 			
wf	only	only	 	 	 	 			
wf	around	around	 	 	 	 			
d008.s012.t000	half	half	N	نصف	نصف	bn:00042601n	TRUE		
wf	of	of	 	 	 	 			
d008.s012.t001	respondents	respondent	N	والے	والا	bn:00004456n	TRUE		
wf	in	in	 	 	 	 			
d008.s012.t002	Mexico	mexico	N	میکسیکو	میکسیکو	bn:00054693n	FALSE		
wf	and	and	 	 	 	 			
d008.s012.t003	Brazil	brazil	N	برازیل	برازیل	bn:00012786n	TRUE		
wf	","	","	 	 	 	 			
wf	the	the	 	 	 	 			
d008.s012.t004	region	region	N	خطے	خطہ	bn:00060767n	TRUE		
wf	's	's	 	 	 	 			
wf	two	two	 	 	 	 			
wf	most	most	 	 	 	 			
wf	populous	populous	 	 	 	 			
d008.s012.t005	countries	country	N	ممالک	مُلک	bn:00023236n	TRUE		
wf	","	","	 	 	 	 			
wf	are	be	 	 	 	 			
wf	convinced	convinced	 	 	 	 			
wf	","	","	 	 	 	 			
wf	which	which	 	 	 	 			
wf	drags	drag	 	 	 	 			
wf	down	down	 	 	 	 			
wf	the	the	 	 	 	 			
wf	regional	regional	 	 	 	 			
d008.s012.t007	average	average	N	اوسط	اوسط	bn:00007449n	TRUE		
wf	(	(	 	 	 	 			
wf	see	see	 	 	 	 			
wf	2	2	 	 	 	 			
wf	)	)	 	 	 	 			
wf	.	.	 	 	 	 			
wf	Some	some	 	 	 	 			
wf	44	44	 	 	 	 			
wf	%	%	 	 	 	 			
wf	of	of	 	 	 	 			
d008.s013.t000	respondents	respondent	N	جواب	جواب	bn:00004456n	FALSE		
wf	across	across	 	 	 	 			
wf	the	the	 	 	 	 			
d008.s013.t001	region	region	N	خطے	خطہ	bn:00060767n	TRUE		
wf	pronounced	pronounce	 	 	 	 			
wf	themselves	themselves	 	 	 	 			
wf	satisfied	satisfy	 	 	 	 			
wf	with	with	 	 	 	 			
wf	how	how	 	 	 	 			
wf	their	they	 	 	 	 			
d008.s013.t002	country	country	N	ملک	ملک	bn:00023236n	TRUE		
wf	's	's	 	 	 	 			
d008.s013.t003	democracy	democracy	N	جمہوریت	جمہوریت	bn:00021207n	TRUE		
wf	works	work	 	 	 	 			
wf	in	in	 	 	 	 			
d008.s013.t004	practice	practice	N	عملی	عملی	bn:00061054n	FALSE		
wf	","	","	 	 	 	 			
wf	the	the	 	 	 	 			
wf	same	same	 	 	 	 			
d008.s013.t005	figure	figure	N	اعداد	عدد	bn:00034394n	TRUE		
wf	as	as	 	 	 	 			
wf	last	last	 	 	 	 			
d008.s013.t006	year	year	N	سال	سال	bn:00078738n	TRUE		
wf	but	but	 	 	 	 			
wf	a	a	 	 	 	 			
wf	big	big	 	 	 	 			
d008.s013.t007	increase	increase	N	اضافہ	اضافہ	bn:00046356n	TRUE		
wf	on	on	 	 	 	 			
wf	the	the	 	 	 	 			
wf	25	25	 	 	 	 			
wf	%	%	 	 	 	 			
wf	in	in	 	 	 	 			
wf	2001	2001	 	 	 	 			
wf	(	(	 	 	 	 			
d008.s013.t008	chart	chart	N	گراف	گراف	bn:00017904n	FALSE		
wf	3	3	 	 	 	 			
wf	)	)	 	 	 	 			
wf	.	.	 	 	 	 			
wf	Some	some	 	 	 	 			
wf	34	34	 	 	 	 			
wf	%	%	 	 	 	 			
wf	said	say	 	 	 	 			
wf	they	they	 	 	 	 			
wf	had	have	 	 	 	 			
d008.s014.t000	confidence	confidence	N	اعتماد	اعتماد	bn:00021743n	TRUE		
wf	in	in	 	 	 	 			
wf	their	they	 	 	 	 			
d008.s014.t001	country	country	N	ملک	ملک	bn:00023236n	TRUE		
wf	's	's	 	 	 	 			
d008.s014.t002	Congress	congress	N	ہوا	ہونا	bn:00021846n	TRUE		
wf	and	and	 	 	 	 			
wf	45	45	 	 	 	 			
wf	%	%	 	 	 	 			
wf	in	in	 	 	 	 			
wf	their	they	 	 	 	 			
d008.s014.t003	government	government	N	حکومت	حکومت	bn:00007299n	TRUE		
wf	","	","	 	 	 	 			
wf	the	the	 	 	 	 			
wf	same	same	 	 	 	 			
wf	as	as	 	 	 	 			
wf	last	last	 	 	 	 			
d008.s014.t004	year	year	N	سال	سال	bn:00078738n	TRUE		
wf	in	in	 	 	 	 			
wf	both	both	 	 	 	 			
d008.s014.t005	cases	case	N	صورتوں	صورت	bn:00016401n	TRUE		
wf	but	but	 	 	 	 			
wf	up	up	 	 	 	 			
wf	sharply	sharply	 	 	 	 			
wf	from	from	 	 	 	 			
wf	2003	2003	 	 	 	 			
wf	(	(	 	 	 	 			
wf	17	17	 	 	 	 			
wf	%	%	 	 	 	 			
wf	and	and	 	 	 	 			
wf	24	24	 	 	 	 			
wf	%	%	 	 	 	 			
wf	respectively	respectively	 	 	 	 			
wf	)	)	 	 	 	 			
wf	.	.	 	 	 	 			
wf	A	a	 	 	 	 			
d008.s015.t000	decade	decade	N	دہائی	دہائی	bn:00025646n	TRUE		
wf	ago	ago	 	 	 	 			
wf	economic	economic	 	 	 	 			
d008.s015.t001	woes	woe	N	پریشانیوں	پریشانی	bn:00075069n	TRUE		
wf	in	in	 	 	 	 			
d008.s015.t002	Latin America	latin_america	N	لاطینی	لاطینی	bn:00050165n	FALSE		
wf	undermined	undermine	 	 	 	 			
d008.s015.t003	support	support	N	کمزور	کمزور	bn:00075331n	FALSE		
wf	for	for	 	 	 	 			
d008.s015.t004	democracy	democracy	N	کو	کو	bn:00021207n	FALSE		
wf	.	.	 	 	 	 			
wf	That	that	 	 	 	 			
wf	it	it	 	 	 	 			
wf	has	have	 	 	 	 			
wf	held	hold	 	 	 	 			
wf	up	up	 	 	 	 			
wf	during	during	 	 	 	 			
wf	the	the	 	 	 	 			
wf	financial	financial	 	 	 	 			
wf	crisis	crisis	 	 	 	 			
wf	is	be	 	 	 	 			
wf	probably	probably	 	 	 	 			
wf	because	because	 	 	 	 			
wf	many	many	 	 	 	 			
wf	Latin	latin	 	 	 	 			
wf	American	american	 	 	 	 			
d008.s016.t001	countries	country	N	ممالک	مُلک	bn:00023236n	TRUE		
wf	suffered	suffer	 	 	 	 			
wf	only	only	 	 	 	 			
wf	a	a	 	 	 	 			
wf	brief	brief	 	 	 	 			
d008.s016.t002	recession	recession	N	رکاوٹ	رکاوٹ	bn:00066516n	TRUE		
wf	and	and	 	 	 	 			
wf	have	have	 	 	 	 			
wf	enjoyed	enjoy	 	 	 	 			
wf	a	a	 	 	 	 			
wf	strong	strong	 	 	 	 			
d008.s016.t003	recovery	recovery	N	بحالی	بحالی	bn:00066597n	FALSE		
wf	.	.	 	 	 	 			
wf	In	in	 	 	 	 			
wf	","	","	 	 	 	 			
wf	a	a	 	 	 	 			
wf	stronger	stronger	 	 	 	 			
wf	social	social	 	 	 	 			
d008.s017.t001	safety net	safety_net	N	سیکیورٹی	سیکیورٹی	bn:00068809n	FALSE		
wf	has	have	 	 	 	 			
wf	helped	help	 	 	 	 			
wf	to	to	 	 	 	 			
wf	shield	shield	 	 	 	 			
wf	the	the	 	 	 	 			
wf	poor	poor	 	 	 	 			
wf	.	.	 	 	 	 			
wf	(	(	 	 	 	 			
wf	The	the	 	 	 	 			
d008.s018.t000	United Nations	united_nations	N	متحدہ	متحدہ	bn:00078931n	TRUE		
wf	'	'	 	 	 	 			
wf	reported	report	 	 	 	 			
wf	this	this	 	 	 	 			
d008.s018.t002	week	week	N	طور	طور	bn:00014711n	FALSE		
wf	that	that	 	 	 	 			
wf	the	the	 	 	 	 			
d008.s018.t003	proportion	proportion	N	رپورٹ	رپورٹ	bn:00064767n	FALSE		
wf	of	of	 	 	 	 			
wf	Latin	latin	 	 	 	 			
wf	Americans	american	 	 	 	 			
wf	living	live	 	 	 	 			
wf	in	in	 	 	 	 			
d008.s018.t004	poverty	poverty	N	کا	کا	bn:00046157n	FALSE		
wf	rose	rise	 	 	 	 			
wf	only	only	 	 	 	 			
wf	marginally	marginally	 	 	 	 			
wf	in	in	 	 	 	 			
wf	2009	2009	 	 	 	 			
wf	and	and	 	 	 	 			
wf	has	have	 	 	 	 			
wf	fallen	fall	 	 	 	 			
wf	again	again	 	 	 	 			
wf	this	this	 	 	 	 			
d008.s018.t005	year	year	N	اور	اور	bn:00078738n	FALSE		
wf	","	","	 	 	 	 			
wf	to	to	 	 	 	 			
wf	32	32	 	 	 	 			
wf	%	%	 	 	 	 			
wf	.	.	 	 	 	 			
wf	-RRB-	-rrb-	 	 	 	 			
wf	But	but	 	 	 	 			
wf	the	the	 	 	 	 			
d008.s019.t000	mood	mood	N	مزاج	مزاج	bn:00019781n	TRUE		
wf	varies	vary	 	 	 	 			
wf	widely	widely	 	 	 	 			
wf	from	from	 	 	 	 			
d008.s019.t001	country	country	N	ملک	ملک	bn:00023236n	TRUE		
wf	to	to	 	 	 	 			
d008.s019.t002	country	country	N	ملک	ملک	bn:00023236n	TRUE		
wf	(	(	 	 	 	 			
wf	see	see	 	 	 	 			
d008.s019.t003	chart	chart	N	چارٹ	چارٹ	bn:00017904n	FALSE		
wf	4	4	 	 	 	 			
wf	)	)	 	 	 	 			
wf	.	.	 	 	 	 			
d008.s020.t000	Brazil	brazil	N	برازیل	برازیل	bn:00012786n	TRUE		
wf	's	's	 	 	 	 			
wf	strong	strong	 	 	 	 			
wf	economic	economic	 	 	 	 			
d008.s020.t001	performance	performance	N	کارکردگی	کارکردگی	bn:00036838n	TRUE		
wf	and	and	 	 	 	 			
wf	the	the	 	 	 	 			
d008.s020.t002	popularity	popularity	N	مقبولیت	مقبولیت	bn:00063592n	TRUE		
wf	of	of	 	 	 	 			
wf	its	its	 	 	 	 			
wf	outgoing	outgoing	 	 	 	 			
d008.s020.t003	president	president	N	صدر	صدر	bn:00064234n	TRUE		
wf	","	","	 	 	 	 			
wf	Luiz	luiz	 	 	 	 			
wf	Inácio	inácio	 	 	 	 			
wf	Lula	lulum	 	 	 	 			
wf	da	da	 	 	 	 			
wf	Silva	silva	 	 	 	 			
wf	","	","	 	 	 	 			
wf	is	be	 	 	 	 			
wf	reflected	reflect	 	 	 	 			
wf	in	in	 	 	 	 			
wf	a	a	 	 	 	 			
wf	widely	widely	 	 	 	 			
wf	shared	share	 	 	 	 			
d008.s020.t004	sense	sense	N	احساس	احساس	bn:00070497n	FALSE		
wf	of	of	 	 	 	 			
d008.s020.t005	progress	progress	N	ترقی	ترقی	bn:00001557n	TRUE		
wf	.	.	 	 	 	 			
wf	That	that	 	 	 	 			
wf	is	be	 	 	 	 			
wf	scarcer	scarcer	 	 	 	 			
wf	in	in	 	 	 	 			
d008.s021.t000	Mexico	mexico	N	میکسیکو	میکسیکو	bn:00054693n	FALSE		
wf	and	and	 	 	 	 			
d008.s021.t001	Central America	central_america	N	وسطی	وسطی	bn:00017172n	FALSE		
wf	","	","	 	 	 	 			
wf	where	where	 	 	 	 			
wf	the	the	 	 	 	 			
d008.s021.t002	recession	recession	N	یہ	یہ	bn:00066516n	FALSE		
wf	was	be	 	 	 	 			
wf	more	more	 	 	 	 			
wf	severe	severe	 	 	 	 			
wf	and	and	 	 	 	 			
wf	violent	violent	 	 	 	 			
